nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
Zero Sugar By Ketonista ( Nasr City ),30.062357800000004,31.3424609,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Zero+Sugar+By+Ketonista+%28+Nasr+City+%29/@30.062357800000004,31.3424609,17z"
Amore Mio,32.0834694,34.7816472,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Amore+Mio/@32.0834694,34.7816472,17z"
CafeXoho,32.0809187,34.7702554,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/CafeXoho/@32.0809187,34.7702554,17z"
Johnny's Falafel gluten free falafel,32.0709795,34.7704805,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Johnny%27s+Falafel+gluten+free+falafel/@32.0709795,34.7704805,17z"
Meshek Barzilay,32.0631664,34.7683737,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Meshek+Barzilay/@32.0631664,34.7683737,17z"
Almuna Gluten Free,32.0733167,23.947916,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Almuna+Gluten+Free/@32.0733167,23.947916,17z"
KETO LIFE STYLE TUNISIA,36.8355386,10.1409364,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/KETO+LIFE+STYLE+TUNISIA/@36.8355386,10.1409364,17z"
InwaЯd,36.8374991,10.2403515,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Inwa%D0%AFd/@36.8374991,10.2403515,17z"
SABATO COFFEE SHOP & RESTAURANT,36.8772772,10.3289572,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/SABATO+COFFEE+SHOP+%26+RESTAURANT/@36.8772772,10.3289572,17z"
"Saint Tropez, La Marsa",36.8803371,10.3329933,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Saint+Tropez%2C+La+Marsa/@36.8803371,10.3329933,17z"
ChezPetitBurgers,36.7547326,3.0087127,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/ChezPetitBurgers/@36.7547326,3.0087127,17z"
Black Cat cafe,60.0985719,19.9370077,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Black+Cat+cafe/@60.0985719,19.9370077,17z"
"Honey Crepes (Regular, Vegan, Gluten- Free, Vegan/GF, Buckwheat Crepes)",40.7303983,-73.9828151,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Honey+Crepes+%28Regular%2C+Vegan%2C+Gluten-+Free%2C+Vegan%2FGF%2C+Buckwheat+Crepes%29/@40.7303983,-73.9828151,17z"
Sem Glúten Brasil,-23.341191600000002,-51.1574436,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Sem+Gl%C3%BAten+Brasil/@-23.341191600000002,-51.1574436,17z"
Glúten Free,-25.5182262,-49.1936881,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Gl%C3%BAten+Free/@-25.5182262,-49.1936881,17z"
Padoca Sem Glúten,-23.1862978,-46.9603786,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Padoca+Sem+Gl%C3%BAten/@-23.1862978,-46.9603786,17z"
Bolirium Brasil,-23.1948884,-46.8923506,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Bolirium+Brasil/@-23.1948884,-46.8923506,17z"
Veritá - saudável. de verdade. - Tatuapé,-23.5452369,-46.56647479999999,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Verit%C3%A1+-+saud%C3%A1vel.+de+verdade.+-+Tatuap%C3%A9/@-23.5452369,-46.56647479999999,17z"
Le Vita,-23.5543319,-46.59447309999999,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Le+Vita/@-23.5543319,-46.59447309999999,17z"
Pra Lá De Bom - Moema,-23.6088856,-46.6638365,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Pra+L%C3%A1+De+Bom+-+Moema/@-23.6088856,-46.6638365,17z"
Colher de Mel,-23.614566300000003,-46.6797511,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Colher+de+Mel/@-23.614566300000003,-46.6797511,17z"
Sem Glúten Marilis,-23.5233619,-46.7082606,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Sem+Gl%C3%BAten+Marilis/@-23.5233619,-46.7082606,17z"
Riná vegano e sem glúten,-23.5467486,-46.69190649999999,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Rin%C3%A1+vegano+e+sem+gl%C3%BAten/@-23.5467486,-46.69190649999999,17z"
Veritá - saudável. de verdade. - Itaim Bibi,-23.5821488,-46.6784361,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Verit%C3%A1+-+saud%C3%A1vel.+de+verdade.+-+Itaim+Bibi/@-23.5821488,-46.6784361,17z"
RoFit - Osasco Sem Glúten,-23.5447375,-46.79555329999999,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/RoFit+-+Osasco+Sem+Gl%C3%BAten/@-23.5447375,-46.79555329999999,17z"
Yoona's Kitchen *Keto & Sugar Free & Gluten Free & Diabetic Friendly & Grain Free* Dairy Free & Vegan Option,43.7425011,-79.4348517,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Yoona%27s+Kitchen+%2AKeto+%26+Sugar+Free+%26+Gluten+Free+%26+Diabetic+Friendly+%26+Grain+Free%2A+Dairy+Free+%26+Vegan+Option/@43.7425011,-79.4348517,17z"
Wild Blue Bakery,43.6871838,-79.43899530000002,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Wild+Blue+Bakery/@43.6871838,-79.43899530000002,17z"
bloomer's Bloor,43.6619921,-79.42491590000002,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/bloomer%27s+Bloor/@43.6619921,-79.42491590000002,17z"
Sunshine Wholesome Market,43.653661,-79.42667000000002,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Sunshine+Wholesome+Market/@43.653661,-79.42667000000002,17z"
Konscious Kitchen,43.6549898,-79.4180837,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Konscious+Kitchen/@43.6549898,-79.4180837,17z"
Utopia Cafe & Grill,43.655430700000004,-79.41349939999999,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Utopia+Cafe+%26+Grill/@43.655430700000004,-79.41349939999999,17z"
Heavenly Treats Bakery & Cafe,28.0966478,-80.6721164,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Heavenly+Treats+Bakery+%26+Cafe/@28.0966478,-80.6721164,17z"
The Jungle Organic - Dine. Shop. Heal.,28.1257521,-80.5781238,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/The+Jungle+Organic+-+Dine.+Shop.+Heal./@28.1257521,-80.5781238,17z"
The Wicked Pineapple,28.1657488,-80.5882369,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/The+Wicked+Pineapple/@28.1657488,-80.5882369,17z"
The Green Room Cafe,28.320069,-80.610548,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/The+Green+Room+Cafe/@28.320069,-80.610548,17z"
Whisk & Grind,28.3263405,-80.609036,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Whisk+%26+Grind/@28.3263405,-80.609036,17z"
Sassy Spoon,28.388148,-80.6053633,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Sassy+Spoon/@28.388148,-80.6053633,17z"
Moonrise Comida Vegana,14.622065100000002,-90.5140183,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Moonrise+Comida+Vegana/@14.622065100000002,-90.5140183,17z"
La Fattoria Pizzeria,14.600274700000002,-90.51073889999999,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/La+Fattoria+Pizzeria/@14.600274700000002,-90.51073889999999,17z"
Panecito • Santa Rosalía,14.570406599999998,-90.4712905,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Panecito+%E2%80%A2+Santa+Rosal%C3%ADa/@14.570406599999998,-90.4712905,17z"
Masdeu Délicatesse Gluten Free,14.585074300000002,-90.5957068,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Masdeu+D%C3%A9licatesse+Gluten+Free/@14.585074300000002,-90.5957068,17z"
Posada Real,10.628259,-85.4372217,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Posada+Real/@10.628259,-85.4372217,17z"
Johann Bistro,10.5510457,-85.6974067,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Johann+Bistro/@10.5510457,-85.6974067,17z"
Verde Salvia Ristorante Playas del Coco,10.5492823,-85.6960197,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Verde+Salvia+Ristorante+Playas+del+Coco/@10.5492823,-85.6960197,17z"
Momo Café el Coco,10.5472402,-85.6944582,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Momo+Caf%C3%A9+el+Coco/@10.5472402,-85.6944582,17z"
Fabra | Best Café in Coco | Featured on House Hunters Int’l,10.5468879,-85.6936484,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Fabra+%7C+Best+Caf%C3%A9+in+Coco+%7C+Featured+on+House+Hunters+Int%E2%80%99l/@10.5468879,-85.6936484,17z"
SIMBIOSIS BISTRO,10.546769,-85.6946371,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/SIMBIOSIS+BISTRO/@10.546769,-85.6946371,17z"
La Caveja,10.5470231,-85.7038882,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/La+Caveja/@10.5470231,-85.7038882,17z"
Bees Bistro,10.5078948,-85.7346108,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Bees+Bistro/@10.5078948,-85.7346108,17z"
Hibiscus bagel & café flamingo,10.4394555,-85.7905566,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Hibiscus+bagel+%26+caf%C3%A9+flamingo/@10.4394555,-85.7905566,17z"
Loulou' Friendly Diner,48.8512011,2.3448571,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Loulou%27+Friendly+Diner/@48.8512011,2.3448571,17z"
Baguett's Café,48.8653071,2.3365686,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Baguett%27s+Caf%C3%A9/@48.8653071,2.3365686,17z"
Sweets from the Earth,43.7754653,-79.4905294,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Sweets+from+the+Earth/@43.7754653,-79.4905294,17z"
Pür & Simple,43.8300583,-79.5336786,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/P%C3%BCr+%26+Simple/@43.8300583,-79.5336786,17z"
Tubbies Big Breakfast Lunch & Dairy Bar - Vaughan,43.8468713,-79.5538502,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Tubbies+Big+Breakfast+Lunch+%26+Dairy+Bar+-+Vaughan/@43.8468713,-79.5538502,17z"
Sweet Boutique,43.8061173,-79.5484989,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Sweet+Boutique/@43.8061173,-79.5484989,17z"
Pür & Simple,43.7906149,-79.5530029,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/P%C3%BCr+%26+Simple/@43.7906149,-79.5530029,17z"
The Bread Essentials,43.6197256,-79.5001121,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/The+Bread+Essentials/@43.6197256,-79.5001121,17z"
Café Esmeralda,64.173926,-51.73747190000001,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Caf%C3%A9+Esmeralda/@64.173926,-51.73747190000001,17z"
Mother Hubbard's,54.2807927,-0.4038207,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Mother+Hubbard%27s/@54.2807927,-0.4038207,17z"
La Quinta Gluten Free,-32.4925011,-58.22990679999998,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/La+Quinta+Gluten+Free/@-32.4925011,-58.22990679999998,17z"
"Casa Campos Paysandú - Celíacos, Gluten Free",-32.3203446,-58.081868300000004,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Casa+Campos+Paysand%C3%BA+-+Cel%C3%ADacos%2C+Gluten+Free/@-32.3203446,-58.081868300000004,17z"
Pastelería La Celeste,-33.3900183,-70.5638199,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+La+Celeste/@-33.3900183,-70.5638199,17z"
Quinoa,-33.3951259,-70.5819071,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/Quinoa/@-33.3951259,-70.5819071,17z"
ALLFREE,-33.408085,-70.5521752,,Opciones,Opinions,GF Social Internacional,GF Social Internacional,opciones,,,,"https://www.google.com/maps/search/ALLFREE/@-33.408085,-70.5521752,17z"
Dayu's Warung,-8.512357,115.26535110000002,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Dayu%27s+Warung/@-8.512357,115.26535110000002,17z"
Impact Kitchen,43.64639629999999,-79.39794119999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Impact+Kitchen/@43.64639629999999,-79.39794119999999,17z"
Kupfert & Kim,43.6477238,-79.3963574,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.6477238,-79.3963574,17z"
Impact Kitchen,43.64086510000001,-79.3792453,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Impact+Kitchen/@43.64086510000001,-79.3792453,17z"
Impact Kitchen,43.6561954,-79.3570117,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Impact+Kitchen/@43.6561954,-79.3570117,17z"
Impact Kitchen,43.6821565,-79.39188340000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Impact+Kitchen/@43.6821565,-79.39188340000001,17z"
Impact Kitchen,43.63859780000001,-79.4203447,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Impact+Kitchen/@43.63859780000001,-79.4203447,17z"
Almond Butterfly Bistro,43.6520915,-79.408163,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Almond+Butterfly+Bistro/@43.6520915,-79.408163,17z"
Kupfert & Kim,43.6415739,-79.37796929999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.6415739,-79.37796929999999,17z"
Kupfert & Kim,43.6698644,-79.3913705,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.6698644,-79.3913705,17z"
Kupfert & Kim,43.6468113,-79.3792436,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.6468113,-79.3792436,17z"
Kupfert & Kim,43.6485451,-79.3820427,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.6485451,-79.3820427,17z"
Kupfert & Kim,43.64814519999999,-79.38466059999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.64814519999999,-79.38466059999999,17z"
Kupfert & Kim,43.64590760000001,-79.38782239999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.64590760000001,-79.38782239999999,17z"
Kupfert & Kim,43.7078671,-79.39835610000002,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Kupfert+%26+Kim/@43.7078671,-79.39835610000002,17z"
Almond Butterfly Bakeshop & Cafe,43.662963,-79.4034537,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Almond+Butterfly+Bakeshop+%26+Cafe/@43.662963,-79.4034537,17z"
El Pocho Antojitos Bar,43.6696361,-79.41345,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/El+Pocho+Antojitos+Bar/@43.6696361,-79.41345,17z"
Noglu,40.7835846,-73.9570232,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Noglu/@40.7835846,-73.9570232,17z"
Modern Bread and Bagel,40.78441790000001,-73.9739628,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Modern+Bread+and+Bagel/@40.78441790000001,-73.9739628,17z"
Modern Bread and Bagel,40.73831759999999,-73.9984521,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Modern+Bread+and+Bagel/@40.73831759999999,-73.9984521,17z"
Modern Bread and Bagel,34.1847081,-118.60462180000002,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Modern+Bread+and+Bagel/@34.1847081,-118.60462180000002,17z"
Senza Gluten,40.7291136,-74.00033739999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Senza+Gluten/@40.7291136,-74.00033739999999,17z"
Risotteria Melotti NYC,40.726649,-73.988342,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Risotteria+Melotti+NYC/@40.726649,-73.988342,17z"
SOHO Juice Co.,28.592513,-81.3647372,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/SOHO+Juice+Co./@28.592513,-81.3647372,17z"
La Union Gluten Free Belgrano,-34.569455,-58.44464989999998,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Union+Gluten+Free+Belgrano/@-34.569455,-58.44464989999998,17z"
La Unión,-34.58085089999999,-58.4401418,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Uni%C3%B3n/@-34.58085089999999,-58.4401418,17z"
La Unión Gluten Free Bakery,-34.58146819999999,-58.4090567,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Uni%C3%B3n+Gluten+Free+Bakery/@-34.58146819999999,-58.4090567,17z"
La Unión Gluten Free Bakery Recoleta,-34.59286730000001,-58.3861205,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Uni%C3%B3n+Gluten+Free+Bakery+Recoleta/@-34.59286730000001,-58.3861205,17z"
La Unión Gluten Free Imprenta,-34.5664901,-58.43564799999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Uni%C3%B3n+Gluten+Free+Imprenta/@-34.5664901,-58.43564799999999,17z"
La Unión Bakery Gluten Free Olivos,-34.5052097,-58.48396480000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Uni%C3%B3n+Bakery+Gluten+Free+Olivos/@-34.5052097,-58.48396480000001,17z"
La Union Gluten Free Bakery,-34.607699,-58.5208538,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/La+Union+Gluten+Free+Bakery/@-34.607699,-58.5208538,17z"
GOUT CAFE GLUTEN FREE,-34.519689,-58.47431649999999,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/GOUT+CAFE+GLUTEN+FREE/@-34.519689,-58.47431649999999,17z"
GOUT CAFE GLUTEN FREE,-34.592987,-58.3972725,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/GOUT+CAFE+GLUTEN+FREE/@-34.592987,-58.3972725,17z"
Gout gluten free Quilmes.,-34.71941409999999,-58.260783100000005,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Gout+gluten+free+Quilmes./@-34.71941409999999,-58.260783100000005,17z"
GOUT GLUTEN FREE,-34.5926449,-58.38940610000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/GOUT+GLUTEN+FREE/@-34.5926449,-58.38940610000001,17z"
GOUT GLUTEN FREE BELGRANO,-34.5672182,-58.4425144,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/GOUT+GLUTEN+FREE+BELGRANO/@-34.5672182,-58.4425144,17z"
Cocelia | Olivos,-34.5174714,-58.49840120000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Cocelia+%7C+Olivos/@-34.5174714,-58.49840120000001,17z"
Jade sin tacc,-34.5596944,-58.4620652,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Jade+sin+tacc/@-34.5596944,-58.4620652,17z"
Don Zapiola Sin Tacc Mercado Belgrano,-34.5629126,-58.4585378,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Don+Zapiola+Sin+Tacc+Mercado+Belgrano/@-34.5629126,-58.4585378,17z"
Anatani Yummy & Gluten Free,-34.56592699999999,-58.463077599999984,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Anatani+Yummy+%26+Gluten+Free/@-34.56592699999999,-58.463077599999984,17z"
TACCOUT,-34.5721186,-58.4308559,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/TACCOUT/@-34.5721186,-58.4308559,17z"
Let it V,-34.5805104,-58.4371621,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Let+it+V/@-34.5805104,-58.4371621,17z"
Love Libre de gluten,-34.58051,-58.4323841,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Love+Libre+de+gluten/@-34.58051,-58.4323841,17z"
JANA GLUTEN FREE | Pizzeria sin TACC,-34.6482529,-58.4837906,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/JANA+GLUTEN+FREE+%7C+Pizzeria+sin+TACC/@-34.6482529,-58.4837906,17z"
Soylu Gluten free,-34.58335989999999,-58.4532409,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Soylu+Gluten+free/@-34.58335989999999,-58.4532409,17z"
CAMPOBRAVO,-34.5843478,-58.436415399999994,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/CAMPOBRAVO/@-34.5843478,-58.436415399999994,17z"
Sintaxis Palermo,-34.58627749999999,-58.4274655,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Sintaxis+Palermo/@-34.58627749999999,-58.4274655,17z"
Sintaxis Villa Urquiza,-34.5775374,-58.4863307,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Sintaxis+Villa+Urquiza/@-34.5775374,-58.4863307,17z"
Hortaleza,-34.58372799999999,-58.418288000000004,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Hortaleza/@-34.58372799999999,-58.418288000000004,17z"
Cooking Time Gluten Free,-34.5872663,-58.4051909,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Cooking+Time+Gluten+Free/@-34.5872663,-58.4051909,17z"
Cooking Time Gluten Free,-34.5880621,-58.40051810000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Cooking+Time+Gluten+Free/@-34.5880621,-58.40051810000001,17z"
Rica & Celi Gluten Free,-34.5964897,-58.4047086,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Rica+%26+Celi+Gluten+Free/@-34.5964897,-58.4047086,17z"
Delizzie Gluten Free Barrio Norte,-34.601103,-58.39586190000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Delizzie+Gluten+Free+Barrio+Norte/@-34.601103,-58.39586190000001,17z"
Delimade Viandas Gluten free Sin tacc,-34.6087058,-58.3864767,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Delimade+Viandas+Gluten+free+Sin+tacc/@-34.6087058,-58.3864767,17z"
Cocelia | Caballito,-34.6134061,-58.4379851,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Cocelia+%7C+Caballito/@-34.6134061,-58.4379851,17z"
Felice Gluten Free,-34.5998615,-58.42997720000001,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/Felice+Gluten+Free/@-34.5998615,-58.42997720000001,17z"
BodyBuddy Café & Bakery Jungfrugatan,59.33627310000001,18.0815281,,100%,Opinions,GF Social Internacional,GF Social Internacional,100%,,,,"https://www.google.com/maps/search/BodyBuddy+Caf%C3%A9+%26+Bakery+Jungfrugatan/@59.33627310000001,18.0815281,17z"
